# N  count
3 17
4 113
5 555
6 1889
7 5207
8 11887
9 23188
10 38944
11 56943
12 72409
13 80954
14 79985
15 69608
16 54015
17 37987
18 23794
19 13273
20 6691
21 2971
22 1182
23 427
24 137
25 45
26 17
27 2
28 1
