# N  count
0 5
1 65
2 473
3 2315
4 8212
5 21853
6 45519
7 76079
8 102813
9 114872
10 106489
11 82607
12 54289
13 30080
14 13983
15 5354
16 1724
17 463
18 108
19 21
20 5
21 1
