# N  count
0 4
1 109
2 802
3 3716
4 12168
5 30003
6 58105
7 90339
8 113568
9 117790
10 101148
11 72113
12 43113
13 21557
14 8938
15 3071
16 926
17 213
18 39
19 10
20 1
