# N  count
4 6
5 40
6 137
7 514
8 1451
9 3671
10 7675
11 14504
12 24578
13 37444
14 51512
15 64058
16 72059
17 73632
18 68444
19 57776
20 44816
21 32116
22 21092
23 12738
24 7119
25 3725
26 1834
27 868
28 352
29 125
30 47
31 16
32 3
