# N  count
1 10
2 110
3 690
4 2574
5 7753
6 19201
7 38277
8 62891
9 86412
10 99319
11 96830
12 80548
13 57576
14 35594
15 18906
16 8623
17 3391
18 1223
19 428
20 113
21 20
