# N  count
0 1
1 37
2 325
3 1716
4 6068
5 16784
6 36516
7 63846
8 91121
9 107609
10 106734
11 89107
12 62591
13 37400
14 18964
15 8117
16 2923
17 900
18 221
19 36
20 3
