# N  count
0 1782
1 17468
2 79343
3 246533
4 551077
5 957669
6 1341720
7 1568510
8 1552603
9 1324448
10 984641
11 646825
12 377434
13 197352
14 91723
15 38506
16 14602
17 5267
18 1768
19 478
20 178
21 48
22 15
23 8
24 2
