# N   count
0 459
1 5291
2 27910
3 93883
4 230092
5 436827
6 663981
7 831542
8 873077
9 776397
10 591077
11 386691
12 217551
13 105711
14 44231
15 16073
16 5047
17 1384
18 312
19 57
20 6
