# N  count
0 8387
1 70993
2 278765
3 700276
4 1246711
5 1693560
6 1826040
7 1610290
8 1180388
9 728243
10 380943
11 172856
12 68847
13 23882
14 7218
15 1964
16 484
17 107
18 39
19 6
20 1
