# N  count
0 1721
1 16956
2 79752
3 244730
4 547747
5 945713
6 1330886
7 1558842
8 1548452
9 1326805
10 992483
11 657363
12 386154
13 202560
14 95527
15 40641
16 15589
17 5544
18 1735
19 573
20 175
21 42
22 10
